# ОТКЛОНЕНО машинной приёмкой. Миссия tt-dict-accept, отчёт — docs/DICT-ACCEPT.md.
# Ручной вычитки не было и не будет: оператор 2026-08-24 заменил её машинным правилом.
#
# ПРАВИЛО: слово принимается, если его подтверждает второй независимый источник
# и регистровая улика не выдаёт в нём имя собственное (cap_ratio < 0.50).
#   two-corpora      — встречается и в OpenSubtitles, и в Tatoeba
#   shipped-word     — уже стоит в поставляемом словаре (в очереди таких нет по построению)
#   shipped-paradigm — русский: основа стоит в поставляемом словаре ещё в >= 3 формах
#   single-source    — подтверждения нет: один корпус и ничего больше
#   proper-noun-evidence — >= 0.50 вхождений с заглавной буквы не в начале строки
#
# Колонки — те же, что в очереди, плюс rule и rule_detail. Отклонённые НЕ удалены: изменить
# правило и перезапустить `python3 scripts/dict_accept.py select` — одна команда.
word	heldout_hits	train_freq	train_freq_clean	sources	license_status	cap_ratio	enters_top100k	rule	rule_detail
потянут	10	128	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
сознаю	10	128	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
абонентский	10	127	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
орк	10	127	0	OpenSubtitles	risk-accepted:no-grant	0.30	yes	single-source	OpenSubtitles
оттягивать	10	127	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
пайком	10	127	0	OpenSubtitles	risk-accepted:no-grant	0.57	yes	proper-noun-evidence	cap_ratio=0.57>=0.50
свистнуть	10	127	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
сдуть	10	127	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
сынку	10	127	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	single-source	OpenSubtitles
навредим	10	126	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
обзвонили	10	126	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
паучье	10	126	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes	single-source	OpenSubtitles
электросеть	10	126	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
какя	10	125	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
катетера	10	125	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
маринованный	10	125	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes	single-source	OpenSubtitles
нацелиться	10	125	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
обосралась	10	125	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
повязок	10	125	0	OpenSubtitles	risk-accepted:no-grant	0.08	yes	single-source	OpenSubtitles
слэш	10	125	0	OpenSubtitles	risk-accepted:no-grant	0.37	yes	single-source	OpenSubtitles
убившие	10	125	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
заглотил	10	124	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
накопала	10	124	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
направлюсь	10	124	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
орка	10	124	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.51	yes	proper-noun-evidence	cap_ratio=0.51>=0.50
эгоистичное	10	124	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
евеис	10	123	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
жилетке	10	123	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
кровищи	10	123	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
обертки	10	123	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
оксикодона	10	123	0	OpenSubtitles	risk-accepted:no-grant	0.14	yes	single-source	OpenSubtitles
переслала	10	123	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
профайлер	10	123	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
радужном	10	123	0	OpenSubtitles	risk-accepted:no-grant	0.69	yes	proper-noun-evidence	cap_ratio=0.69>=0.50
халявные	10	123	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
борзая	10	122	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes	single-source	OpenSubtitles
висяк	10	122	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
застукать	10	122	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
расчленение	10	122	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
удвоит	10	122	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
вякнешь	10	121	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
гнетет	10	121	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
клизмы	10	121	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
меде	10	121	0	OpenSubtitles	risk-accepted:no-grant	0.29	yes	single-source	OpenSubtitles
моцарелла	10	121	0	OpenSubtitles	risk-accepted:no-grant	0.07	yes	single-source	OpenSubtitles
отжигает	10	121	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
равнение	10	121	0	OpenSubtitles	risk-accepted:no-grant	0.07	yes	single-source	OpenSubtitles
соба	10	121	0	OpenSubtitles	risk-accepted:no-grant	0.28	yes	single-source	OpenSubtitles
таращится	10	121	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
утаила	10	121	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
ать	10	120	0	OpenSubtitles	risk-accepted:no-grant	0.16	yes	single-source	OpenSubtitles
говноед	10	120	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
массаже	10	120	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
мединститут	10	120	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	single-source	OpenSubtitles
опередит	10	120	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
отжигать	10	120	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
пикнуть	10	120	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
притупляет	10	120	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
радиомаяк	10	120	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	single-source	OpenSubtitles
уюм	10	120	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
корейца	10	119	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
миндалем	10	119	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	single-source	OpenSubtitles
неотразимый	10	119	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
непокорный	10	119	0	OpenSubtitles	risk-accepted:no-grant	0.41	yes	single-source	OpenSubtitles
просканируйте	10	119	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
лоразепам	10	118	0	OpenSubtitles	risk-accepted:no-grant	0.29	yes	single-source	OpenSubtitles
холлом	10	118	0	OpenSubtitles	risk-accepted:no-grant	0.67	yes	proper-noun-evidence	cap_ratio=0.67>=0.50
вякнул	10	117	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
кровопийца	10	117	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes	single-source	OpenSubtitles
несносная	10	117	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
ном	10	117	0	OpenSubtitles	risk-accepted:no-grant	0.56	yes	proper-noun-evidence	cap_ratio=0.56>=0.50
оппу	10	117	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
перепихнулись	10	117	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
прерий	10	117	0	OpenSubtitles	risk-accepted:no-grant	0.12	yes	single-source	OpenSubtitles
птичками	10	117	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
убогого	10	117	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
хамит	10	117	0	OpenSubtitles	risk-accepted:no-grant	0.11	yes	single-source	OpenSubtitles
шоры	10	117	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
бездействует	10	116	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	single-source	OpenSubtitles
бродяжничество	10	116	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
взламывают	10	116	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
врежешь	10	116	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
вытягивай	10	116	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
камеди	10	116	0	OpenSubtitles	risk-accepted:no-grant	0.61	yes	proper-noun-evidence	cap_ratio=0.61>=0.50
кланяются	10	116	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
косишь	10	116	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
мени	10	116	0	OpenSubtitles	risk-accepted:no-grant	0.67	yes	proper-noun-evidence	cap_ratio=0.67>=0.50
обламывать	10	116	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
отымели	10	116	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
печенку	10	116	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
расчитываю	10	116	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
силикона	10	116	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
ворвется	10	115	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
звонарь	10	115	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes	single-source	OpenSubtitles
кви	10	115	0	OpenSubtitles	risk-accepted:no-grant	0.78	yes	proper-noun-evidence	cap_ratio=0.78>=0.50
подмешать	10	115	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
подставим	10	115	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
постелью	10	115	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
разбудят	10	115	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
ретрит	10	115	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes	single-source	OpenSubtitles
суперзлодей	10	115	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
неее	10	114	0	OpenSubtitles	risk-accepted:no-grant	0.14	yes	single-source	OpenSubtitles
обер	10	114	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.55	yes	proper-noun-evidence	cap_ratio=0.55>=0.50
отрубите	10	114	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
партитуру	10	114	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
ролла	10	114	0	OpenSubtitles	risk-accepted:no-grant	0.52	yes	proper-noun-evidence	cap_ratio=0.52>=0.50
сфинктер	10	114	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
тазу	10	114	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes	single-source	OpenSubtitles
урчание	10	114	0	OpenSubtitles	risk-accepted:no-grant	0.09	yes	single-source	OpenSubtitles
гремлин	10	113	0	OpenSubtitles	risk-accepted:no-grant	0.35	yes	single-source	OpenSubtitles
зажжет	10	113	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
мсфмю	10	113	0	OpenSubtitles	risk-accepted:no-grant	0.77	yes	proper-noun-evidence	cap_ratio=0.77>=0.50
паралитик	10	113	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
рое	10	113	0	OpenSubtitles	risk-accepted:no-grant	0.76	yes	proper-noun-evidence	cap_ratio=0.76>=0.50
голодовка	10	112	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes	single-source	OpenSubtitles
етси	10	112	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
задраить	10	112	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
кинозвезд	10	112	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes	single-source	OpenSubtitles
поправочка	10	112	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
репликатор	10	112	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes	single-source	OpenSubtitles
свитке	10	112	0	OpenSubtitles	risk-accepted:no-grant	0.12	yes	single-source	OpenSubtitles
совпасть	10	112	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
сраному	10	112	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
сфабриковали	10	112	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
бьло	10	111	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
другана	10	111	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
люкса	10	111	0	OpenSubtitles	risk-accepted:no-grant	0.28	yes	single-source	OpenSubtitles
модифицировали	10	111	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
порешать	10	111	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
прижиматься	10	111	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
рейдер	10	111	0	OpenSubtitles	risk-accepted:no-grant	0.57	no	proper-noun-evidence	cap_ratio=0.57>=0.50
слетаем	10	111	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
бруклинского	10	110	0	OpenSubtitles	risk-accepted:no-grant	0.80	no	proper-noun-evidence	cap_ratio=0.80>=0.50
записывающее	10	110	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
кастрировали	10	110	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
невтерпеж	10	110	0	OpenSubtitles	risk-accepted:no-grant	0.03	no	single-source	OpenSubtitles
пируэт	10	110	0	OpenSubtitles	risk-accepted:no-grant	0.08	no	single-source	OpenSubtitles
погаснут	10	110	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	single-source	OpenSubtitles
редиску	10	110	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	single-source	OpenSubtitles
ценою	10	110	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
восковой	10	109	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	single-source	OpenSubtitles
вызволим	10	109	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
оберни	10	109	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	single-source	OpenSubtitles
одури	10	109	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
покопайся	10	109	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
пряток	10	109	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	single-source	OpenSubtitles
борова	10	108	0	OpenSubtitles	risk-accepted:no-grant	0.14	no	single-source	OpenSubtitles
винодельня	10	108	0	OpenSubtitles	risk-accepted:no-grant	0.05	no	single-source	OpenSubtitles
вираж	10	108	0	OpenSubtitles	risk-accepted:no-grant	0.08	no	single-source	OpenSubtitles
итальяшки	10	108	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	single-source	OpenSubtitles
кутерьма	10	108	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	single-source	OpenSubtitles
ободрить	10	108	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
транквилизаторами	10	108	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
ухггнюмз	10	108	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
баллотируешься	10	107	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
влетели	10	107	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
дешевкой	10	107	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
дрянных	10	107	0	OpenSubtitles	risk-accepted:no-grant	0.18	no	single-source	OpenSubtitles
дую	10	107	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
засранцами	10	107	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
мамулечка	10	107	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	single-source	OpenSubtitles
мысленный	10	107	0	OpenSubtitles	risk-accepted:no-grant	0.03	no	single-source	OpenSubtitles
обгоним	10	107	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
окситоцин	10	107	0	OpenSubtitles	risk-accepted:no-grant	0.06	no	single-source	OpenSubtitles
отличненько	10	107	0	OpenSubtitles	risk-accepted:no-grant	0.08	no	single-source	OpenSubtitles
полярную	10	107	10	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.55	no	proper-noun-evidence	cap_ratio=0.55>=0.50
продемонстрируй	10	107	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
свернём	10	107	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
билборд	10	106	0	OpenSubtitles	risk-accepted:no-grant	0.12	no	single-source	OpenSubtitles
влюбитесь	10	106	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
впутали	10	106	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
звучите	10	106	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
злыдень	10	106	0	OpenSubtitles	risk-accepted:no-grant	0.39	no	single-source	OpenSubtitles
навигатором	10	106	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	single-source	OpenSubtitles
навынос	10	106	0	OpenSubtitles	risk-accepted:no-grant	0.05	no	single-source	OpenSubtitles
паидиа	10	106	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
переступишь	10	106	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
поверг	10	106	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
разлучены	10	106	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
распутство	10	106	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
смущаешься	10	106	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тои	10	106	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.71	no	proper-noun-evidence	cap_ratio=0.71>=0.50
топике	10	106	0	OpenSubtitles	risk-accepted:no-grant	0.38	no	single-source	OpenSubtitles
трюфеля	10	106	0	OpenSubtitles	risk-accepted:no-grant	0.14	no	single-source	OpenSubtitles
возите	10	105	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
закуток	10	105	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
карабинеров	10	105	0	OpenSubtitles	risk-accepted:no-grant	0.08	no	single-source	OpenSubtitles
миракуру	10	105	0	OpenSubtitles	risk-accepted:no-grant	0.75	no	proper-noun-evidence	cap_ratio=0.75>=0.50
непристойном	10	105	0	OpenSubtitles	risk-accepted:no-grant	0.04	no	single-source	OpenSubtitles
обертке	10	105	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
пулях	10	105	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
раскладываю	10	105	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
сундуком	10	105	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	single-source	OpenSubtitles
утиные	10	105	0	OpenSubtitles	risk-accepted:no-grant	0.18	no	single-source	OpenSubtitles
боксерские	10	104	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	single-source	OpenSubtitles
вспылила	10	104	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
горчичный	10	104	0	OpenSubtitles	risk-accepted:no-grant	0.07	no	single-source	OpenSubtitles
изумрудов	10	104	0	OpenSubtitles	risk-accepted:no-grant	0.20	no	single-source	OpenSubtitles
кабздец	10	104	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
наметан	10	104	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
ог	10	104	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.79	no	proper-noun-evidence	cap_ratio=0.79>=0.50
отключайтесь	10	104	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	single-source	OpenSubtitles
падло	10	104	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
пленить	10	104	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
прихвостни	10	104	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
соображают	10	104	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
судмедэкспертом	10	104	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
темнокожим	10	104	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
убегающего	10	104	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
ящичек	10	104	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
аза	10	103	0	OpenSubtitles	risk-accepted:no-grant	0.72	no	proper-noun-evidence	cap_ratio=0.72>=0.50
весточка	10	103	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
внеземные	10	103	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
возбудит	10	103	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
даи	10	103	0	OpenSubtitles	risk-accepted:no-grant	0.76	no	proper-noun-evidence	cap_ratio=0.76>=0.50
драконья	10	103	0	OpenSubtitles	risk-accepted:no-grant	0.26	no	single-source	OpenSubtitles
загибается	10	103	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
кирпичик	10	103	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	single-source	OpenSubtitles
клонировал	10	103	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
мьллпн	10	103	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
розах	10	103	0	OpenSubtitles	risk-accepted:no-grant	0.03	no	single-source	OpenSubtitles
опхбер	9	191	0	OpenSubtitles	risk-accepted:no-grant	0.40	yes	single-source	OpenSubtitles
сочувствуют	9	183	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
жизнерадостная	9	164	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
вепр	9	161	0	OpenSubtitles	risk-accepted:no-grant	0.58	yes	proper-noun-evidence	cap_ratio=0.58>=0.50
засовывают	9	160	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
кумихо	9	160	0	OpenSubtitles	risk-accepted:no-grant	0.25	yes	single-source	OpenSubtitles
лажаю	9	160	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
сунуться	9	159	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
арй	9	157	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
карцера	9	155	0	OpenSubtitles	risk-accepted:no-grant	0.14	yes	single-source	OpenSubtitles
онькх	9	155	0	OpenSubtitles	risk-accepted:no-grant	0.72	yes	proper-noun-evidence	cap_ratio=0.72>=0.50
постоишь	9	155	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
маршу	9	154	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.55	yes	proper-noun-evidence	cap_ratio=0.55>=0.50
филина	9	154	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.62	yes	proper-noun-evidence	cap_ratio=0.62>=0.50
благодатью	9	153	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	single-source	OpenSubtitles
заткнетесь	9	153	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
нука	9	152	0	OpenSubtitles	risk-accepted:no-grant	0.16	yes	single-source	OpenSubtitles
разлучат	9	152	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
кантор	9	151	0	OpenSubtitles	risk-accepted:no-grant	0.63	yes	proper-noun-evidence	cap_ratio=0.63>=0.50
благословенная	9	150	0	OpenSubtitles	risk-accepted:no-grant	0.08	yes	single-source	OpenSubtitles
одарить	9	150	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
уболтать	9	149	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
чаво	9	148	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.51	yes	proper-noun-evidence	cap_ratio=0.51>=0.50
коровник	9	147	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
подуть	9	145	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
полночный	9	145	0	OpenSubtitles	risk-accepted:no-grant	0.25	yes	single-source	OpenSubtitles
денька	9	143	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
окровавленные	9	143	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
автозагар	9	142	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
оборотнями	9	142	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
рав	9	142	0	OpenSubtitles	risk-accepted:no-grant	0.59	yes	proper-noun-evidence	cap_ratio=0.59>=0.50
нырну	9	141	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
оттянемся	9	140	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
